,vv_list,vh_list,vv/vh_list
10,"[0.035689957439899445, 0.08564279228448868, 0.019560033455491066, 0.07763770967721939, 0.24223844707012177, 0.03999119624495506, 0.019793372601270676, 0.05146879330277443, 0.0182136632502079, 0.020755082368850708, 0.06861716508865356, 0.03996110334992409, 0.0201712679117918, 0.27914029359817505, 0.02734808251261711, 0.06881579756736755, 0.028182290494441986, 0.29829156398773193, 0.16752350330352783]","[0.00964271929115057, 0.014224248006939888, 0.0033104352187365294, 0.009028695523738861, 0.005736007820814848, 0.02303796447813511, 0.012824073433876038, 0.013587714172899723, 0.01162645686417818, 0.008082874119281769, 0.0728752464056015, 0.010766344144940376, 0.025105830281972885, 0.09347912669181824, 0.006620201747864485, 0.016005413606762886, 0.0033073315862566233, 0.01345584075897932, 0.046181149780750275]","[3.7012336833919095, 6.020901227446561, 5.90859876815726, 8.598995222852409, 42.23119190861036, 1.7358823642127732, 1.5434544026381318, 3.7878919623896232, 1.5665704060129706, 2.5677849317657038, 0.941570265255108, 3.71166877186475, 0.8034495447965997, 2.9861243196937868, 4.131004394456549, 4.299532599288175, 8.521156636229476, 22.1681847556554, 3.627529935890786]"
11,"[0.08548616617918015, 0.025814557448029518, 0.06636833399534225, 0.013167307712137699, 0.46375739574432373, 0.253943532705307, 0.04449699819087982, 0.0646604672074318, 0.016810057684779167, 0.052961450070142746, 0.03786846250295639, 0.03138500079512596, 0.06262236088514328, 0.1817789524793625, 0.41737473011016846, 0.06684672832489014, 0.05588175356388092, 0.17426753044128418, 0.1620171070098877]","[0.040921200066804886, 0.004989228211343288, 0.006611195858567953, 0.004744206089526415, 0.0177238117903471, 0.03169557824730873, 0.025996869429945946, 0.01496882364153862, 0.010620652697980404, 0.017167633399367332, 0.011934395879507065, 0.023264745250344276, 0.016254108399152756, 0.04018624871969223, 0.06145823746919632, 0.008026916533708572, 0.003363757859915495, 0.005326499231159687, 0.006353356875479221]","[2.0890434796541117, 5.174058262025113, 10.038778976625004, 2.775450194123441, 26.165782012924524, 8.01195456110252, 1.7116290986799922, 4.319675931513978, 1.5827706792423148, 3.084959285774037, 3.1730523174601193, 1.349036942266175, 3.852709687134083, 4.523411820478939, 6.791192642310352, 8.327821529496559, 16.61289423647301, 32.71708543987579, 25.501024133429787]"
12,"[0.01177514810115099, 0.012718546204268932, 0.013908828608691692, 0.011823740787804127, 0.30959272384643555, 0.18256092071533203, 0.025458458811044693, 0.04439996927976608, 0.027292290702462196, 0.02942107617855072, 0.09098769724369049, 0.08082763850688934, 0.02789904735982418, 0.5066524147987366, 0.09203587472438812, 0.10766098648309708, 0.047871824353933334, 0.11811243742704391, 0.1417742669582367]","[0.0024496682453900576, 0.005682467948645353, 0.0031902433838695288, 0.0023449412547051907, 0.008792979642748833, 0.04087398573756218, 0.024969564750790596, 0.023242266848683357, 0.010691924020648003, 0.022854885086417198, 0.057811036705970764, 0.012596603482961655, 0.010486546903848648, 0.05078170448541641, 0.03429870307445526, 0.008824260905385017, 0.005912004038691521, 0.0072969370521605015, 0.005527324043214321]","[4.806833792008455, 2.2382081727888874, 4.359801725165343, 5.0422332602488265, 35.20908001893789, 4.46643304833282, 1.0195795988089307, 1.910311484195066, 2.552607991766116, 1.2872992389725841, 1.5738810861749037, 6.416621640604784, 2.660460837645708, 9.977065951857485, 2.6833631150599957, 12.200567009232106, 8.097393716349458, 16.18657754380282, 25.649711478791875]"
13,"[0.047314126044511795, 0.09082899242639542, 0.11240004748106003, 0.048742588609457016, 0.4944697618484497, 0.10063409805297852, 0.054971206933259964, 0.11393801867961884, 0.031979627907276154, 0.03801652789115906, 0.06056120619177818, 0.07348334044218063, 0.030572982504963875, 0.18512564897537231, 0.031123653054237366, 0.10912846773862839, 0.011768130585551262, 0.40602222084999084, 0.30736982822418213]","[0.007085294462740421, 0.008019381202757359, 0.0053168730810284615, 0.004514561966061592, 0.007603970356285572, 0.04985450208187103, 0.0192339438945055, 0.012561851181089878, 0.007773406337946653, 0.011938188225030899, 0.043006010353565216, 0.04142211750149727, 0.022773288190364838, 0.07797595858573914, 0.007915372028946877, 0.006210289429873228, 0.0030954917892813683, 0.004634327720850706, 0.006402353756129742]","[6.677792474726848, 11.326184668109438, 21.140254011727905, 10.796748162032431, 65.02783923134479, 2.0185558746072174, 2.858030949594452, 9.070161478360506, 4.113978675109833, 3.1844470178020385, 1.408203311441505, 1.7740121672805467, 1.3424931107620643, 2.374137520500191, 3.932051827812609, 17.57220319131826, 3.801699822399879, 87.61189223265784, 48.00887922350434]"
14,"[0.25522783398628235, 0.14138968288898468, 0.021407583728432655, 0.12797804176807404, 0.11314314603805542, 0.4305781424045563, 0.03358541056513786, 0.044647157192230225, 0.024764906615018845, 0.019717345014214516, 0.02212601900100708, 0.06988083571195602, 0.026413418352603912, 0.0875268206000328, 0.09976097196340561, 0.44051048159599304, 0.2981087267398834, 0.31757044792175293, 0.13039614260196686]","[0.09456206113100052, 0.011899503879249096, 0.004012236371636391, 0.005943533964455128, 0.005499766208231449, 0.014237874187529087, 0.01913684606552124, 0.0266767255961895, 0.01733938418328762, 0.027791008353233337, 0.017003731802105904, 0.053085923194885254, 0.0502772331237793, 0.014979127794504166, 0.035064540803432465, 0.09191783517599106, 0.007731302175670862, 0.037205059081315994, 0.045525114983320236]","[2.699051088075431, 11.88198132659518, 5.335573915776446, 21.532314366072004, 20.57235557917264, 30.24174372756422, 1.7550128401590965, 1.67363708230397, 1.4282460295728514, 0.7094864915875032, 1.3012448830948264, 1.3163722415717343, 0.5253554484109295, 5.843252143969714, 2.8450671155984457, 4.792437515010737, 38.558669673781814, 8.535679172761578, 2.8642682758679947]"
15,"[0.2770487070083618, 0.2985557019710541, 0.11921858787536621, 0.014986158348619938, 0.2118239551782608, 0.1841711848974228, 0.07248937338590622, 0.08143088966608047, 0.026456782594323158, 0.053482986986637115, 0.03290193900465965, 0.07348872721195221, 0.08943948894739151, 0.0654519721865654, 0.23233267664909363, 0.3096678853034973, 0.08609035611152649, 0.020063210278749466, 0.02622140571475029]","[0.058439951390028, 0.0946422815322876, 0.016708971932530403, 0.003281018231064081, 0.00662833359092474, 0.025136735290288925, 0.036454129964113235, 0.024006815627217293, 0.031647708266973495, 0.02489888295531273, 0.0162854865193367, 0.011174623854458332, 0.009073501452803612, 0.014834574423730373, 0.02570253238081932, 0.020977545529603958, 0.0206049382686615, 0.005451774224638939, 0.002735887188464403]","[4.740741571794608, 3.1545699991308913, 7.135004377095257, 4.567532788063696, 31.95734678596775, 7.326774251729247, 1.9885092157532598, 3.391990463481532, 0.8359778335650478, 2.1480074862244103, 2.020322755822694, 6.5763938159432955, 9.857218782916014, 4.412123348942458, 9.03929127320051, 14.761874065127753, 4.178141908945352, 3.6801249376900262, 9.584242298187675]"
16,"[0.014863145537674427, 0.026214439421892166, 0.0433511883020401, 0.16506733000278473, 0.12189611792564392, 0.5301970839500427, 0.07117869704961777, 0.21220238506793976, 0.05434999242424965, 0.10225288569927216, 0.0608367882668972, 0.09487792104482651, 0.1030036211013794, 0.14342530071735382, 0.37729963660240173, 0.16477569937705994, 0.08109057694673538, 0.017357036471366882, 0.07105091214179993]","[0.007380401715636253, 0.004686260130256414, 0.007161935791373253, 0.011799539439380169, 0.003058965317904949, 0.03372260928153992, 0.055873479694128036, 0.039191462099552155, 0.027382867410779, 0.039811525493860245, 0.01843174360692501, 0.031488776206970215, 0.021967846900224686, 0.024067912250757217, 0.04919522628188133, 0.008053404279053211, 0.0013009755639359355, 0.0024517816491425037, 0.0055696843191981316]","[2.013866739284001, 5.5938933591502975, 6.05299873733269, 13.98930279023295, 39.84880678841079, 15.72230308525615, 1.2739263321217171, 5.414505448378375, 1.9848174264925704, 2.5684242045696455, 3.300652915117599, 3.0130710835254613, 4.688835531730052, 5.9591916084388, 7.669435941620248, 20.460378452083816, 62.33059189936373, 7.079356547691514, 12.756721578796613]"
17,"[0.05384065583348274, 0.01189353410154581, 0.038457222282886505, 0.10780041664838791, 0.07435423135757446, 0.5048679113388062, 0.0926704928278923, 0.11316734552383423, 0.06160605698823929, 0.08609972149133682, 0.0821305438876152, 0.0710131824016571, 0.0380014032125473, 0.040698472410440445, 0.6270931363105774, 0.029342420399188995, 0.012382869608700275, 0.14383508265018463, 0.05509274825453758]","[0.006122692488133907, 0.012157218530774117, 0.015927812084555626, 0.01708253100514412, 0.008403943851590157, 0.018683092668652534, 0.025774840265512466, 0.04459591954946518, 0.02887202426791191, 0.03639707341790199, 0.023385830223560333, 0.03982466086745262, 0.04431669041514397, 0.01614578627049923, 0.06821434944868088, 0.0038908463902771473, 0.0019025624496862292, 0.010342144407331944, 0.0067169577814638615]","[8.793624036782624, 0.9783104639798298, 2.4144698643309885, 6.310564670769549, 8.84754023475603, 27.02271622223979, 3.5953857278366255, 2.5376165951306504, 2.133762995506611, 2.365567157083252, 3.5119789677114737, 1.7831459416065947, 0.8574964162838614, 2.5206869289978555, 9.192979796462811, 7.5413977977935325, 6.508522025514831, 13.907665275705725, 8.202038787049059]"
18,"[0.35996013879776, 0.30752405524253845, 0.1382162868976593, 0.22413823008537292, 0.06376665830612183, 0.35007527470588684, 0.11390628665685654, 0.5056741237640381, 0.021324092522263527, 0.15107303857803345, 0.08058734983205795, 0.09793517738580704, 0.07887464016675949, 0.09016527235507965, 0.12566351890563965, 0.5911656618118286, 0.05122246965765953, 0.04357289895415306, 0.013649897649884224]","[0.06780114024877548, 0.04753752797842026, 0.004732648376375437, 0.01242741197347641, 0.005820427089929581, 0.016470592468976974, 0.03070511482656002, 0.025277547538280487, 0.011198927648365498, 0.03973744064569473, 0.03271281719207764, 0.0333046019077301, 0.02879691869020462, 0.028589580208063126, 0.03176094591617584, 0.07216155529022217, 0.004246782977133989, 0.003515649354085326, 0.0029236874543130398]","[5.309057303121993, 6.469079658120623, 29.20485020345292, 18.035793016578747, 10.955666538019175, 21.254564786620016, 3.709684438578528, 20.004872822343298, 1.9041191435303018, 3.8017807922010984, 2.463479356084762, 2.9405899418084913, 2.738995828522063, 3.153780912447617, 3.956542076463763, 8.192252223975155, 12.061475694297863, 12.393983177963865, 4.668726689560411]"
19,"[0.013711364008486271, 0.00550279812887311, 0.014209884218871593, 0.02978423237800598, 0.1569259911775589, 0.3498830795288086, 0.028802331537008286, 0.110164575278759, 0.026278559118509293, 0.04146471247076988, 0.08021862804889679, 0.06889012455940247, 0.05106234550476074, 0.29274699091911316, 0.1371697187423706, 0.1629125028848648, 0.010669817216694355, 0.11587850004434586, 0.14079120755195618]","[0.004730703309178352, 0.005042431876063347, 0.0030883601866662502, 0.005796225741505623, 0.004795955028384924, 0.028344782069325447, 0.008653647266328335, 0.01921245828270912, 0.01763550005853176, 0.023809850215911865, 0.012675173580646515, 0.023185139521956444, 0.02570406161248684, 0.015511521138250828, 0.01767115108668804, 0.010750208981335163, 0.004129965323954821, 0.0032161835115402937, 0.0051459651440382]","[2.8983774953470323, 1.091298457594468, 4.601109766995974, 5.138556313417368, 32.720488463463546, 12.343826764060745, 3.3283459159560658, 5.734017670081564, 1.4900943569102916, 1.7414940495114692, 6.328799170954243, 2.9713051540691904, 1.986547739986549, 18.872874446672423, 7.762353344695396, 15.154356828571277, 2.583512543024702, 36.029815969316175, 27.359533850529136]"
20,"[0.1680232733488083, 0.16458331048488617, 0.09027349203824997, 0.08687108755111694, 0.06979264318943024, 0.2804263234138489, 0.18758685886859894, 0.20822380483150482, 0.05662134289741516, 0.10364212840795517, 0.10984229296445847, 0.0871197059750557, 0.033214110881090164, 0.04191723093390465, 0.16234229505062103, 0.17542240023612976, 0.25780725479125977, 0.04717822000384331, 0.015347123146057129]","[0.10709197074174881, 0.05920654162764549, 0.02166169136762619, 0.015019230544567108, 0.005718768574297428, 0.017419667914509773, 0.027976153418421745, 0.05395141616463661, 0.049384891986846924, 0.031601112335920334, 0.03718559443950653, 0.03094339184463024, 0.01031925342977047, 0.019979534670710564, 0.0437377505004406, 0.11480560153722763, 0.01944964937865734, 0.007919484749436378, 0.006347749847918749]","[1.5689623805130517, 2.779816316919223, 4.167425825905978, 5.78399055087018, 12.204138405444134, 16.098258864066334, 6.705241283995701, 3.859468752332561, 1.1465316743528684, 3.2796987430770685, 2.953893695128358, 2.8154543112950305, 3.218654441150685, 2.098008368300696, 3.7117202689467454, 1.5279951316595481, 13.255110658918051, 5.957233519163091, 2.417726519435706]"
21,"[0.06373508274555206, 0.023763496428728104, 0.08892034739255905, 0.07531735301017761, 0.2833034098148346, 0.18277141451835632, 0.03934647515416145, 0.08317825198173523, 0.020586449652910233, 0.02679215930402279, 0.07352705299854279, 0.054147690534591675, 0.015174105763435364, 0.17361316084861755, 0.1683950424194336, 0.1064700186252594, 0.021740591153502464, 0.413321316242218, 0.28055766224861145]","[0.00689258798956871, 0.0030666107777506113, 0.005419895984232426, 0.005560057703405619, 0.02976328693330288, 0.04470696672797203, 0.026021484285593033, 0.03650498762726784, 0.007453826256096363, 0.010594917461276054, 0.07972537726163864, 0.016419263556599617, 0.048620495945215225, 0.038484588265419006, 0.04083006829023361, 0.015786999836564064, 0.0037180560175329447, 0.007132957689464092, 0.010890686884522438]","[9.246901576303294, 7.749107451503467, 16.406283008243395, 13.546145926515225, 9.518552519071386, 4.088208793731488, 1.5120765104066678, 2.2785448616233537, 2.7618633632723744, 2.5287747074903533, 0.9222540616803291, 3.297814810508195, 0.31209278038902144, 4.511238619762516, 4.124290001731715, 6.744157834135501, 5.847300592293948, 57.94529201438055, 25.761245844587886]"
22,"[0.13504861295223236, 0.16311827301979065, 0.052279431372880936, 0.13436514139175415, 0.05070289224386215, 0.11980770528316498, 0.4015461206436157, 0.24953651428222656, 0.1651262640953064, 0.19889865815639496, 0.0671347826719284, 0.06352464854717255, 0.028417542576789856, 0.2040162831544876, 0.07475096732378006, 0.031177017837762833, 0.24209341406822205, 0.02999833971261978, 0.03379717096686363]","[0.10373590886592865, 0.09403817355632782, 0.012278297916054726, 0.04419946298003197, 0.012293810956180096, 0.006281954701989889, 0.021975891664624214, 0.013294232077896595, 0.04051771014928818, 0.012206696905195713, 0.020358199253678322, 0.023498203605413437, 0.016685331240296364, 0.01793941855430603, 0.019755402579903603, 0.006340541411191225, 0.006136257201433182, 0.00327876815572381, 0.0019218369852751493]","[1.3018501927502575, 1.7345963543420442, 4.257872852598075, 3.0399722605782884, 4.124261583701498, 19.071723845002314, 18.272119592307888, 18.770284196942352, 4.075409579833014, 16.294224367259815, 3.2976778464234004, 2.7033831868125424, 1.7031452458168344, 11.372513693066, 3.783824046178704, 4.917090799649153, 39.45294437978884, 9.149271399458692, 17.58586770148192]"
23,"[0.3772899806499481, 0.25127533078193665, 0.1448158472776413, 0.19421598315238953, 0.3159255385398865, 0.24189114570617676, 0.07026973366737366, 0.12488018721342087, 0.042174164205789566, 0.060713015496730804, 0.05068375542759895, 0.12312084436416626, 0.09070605784654617, 0.11680633574724197, 0.6359990239143372, 0.028221741318702698, 0.009361272677779198, 0.36101511120796204, 0.14092949032783508]","[0.0497659407556057, 0.03890058398246765, 0.018011417239904404, 0.01932797208428383, 0.010464334860444069, 0.03639617934823036, 0.03136646747589111, 0.027534296736121178, 0.048786867409944534, 0.013464764691889286, 0.017745012417435646, 0.02186526730656624, 0.029718415811657906, 0.020418033003807068, 0.04454261064529419, 0.005704978480935097, 0.0037941003683954477, 0.019565628841519356, 0.011525796726346016]","[7.581289028630484, 6.459423100053858, 8.040225005548198, 10.0484407937609, 30.190694655052326, 6.646058735776009, 2.240282037541663, 4.535441322879164, 0.8644573108457655, 4.50902907596315, 2.8562254133898954, 5.630886768404268, 3.052183481831629, 5.720743801592578, 14.278440681867146, 4.946862010613036, 2.467323414993934, 18.451495432739062, 12.227310065749657]"
