,vv_list,vh_list,vv/vh_list
10,"[0.2120072841644287, 0.28765037655830383, 0.05409221723675728, 0.027167025953531265, 0.03918150067329407, 0.07301761955022812, 0.03717336058616638, 0.44494274258613586, 0.1717289388179779, 0.23574940860271454, 0.06207993999123573, 0.06560389697551727, 0.0691819041967392, 0.14813026785850525, 0.05685126408934593, 0.050750840455293655, 0.08947217464447021, 0.35996013879776, 0.30752405524253845, 0.1382162868976593, 0.22413823008537292, 0.06376665830612183]","[0.08554495126008987, 0.048742569983005524, 0.004392917733639479, 0.00525385607033968, 0.004953974857926369, 0.00605149008333683, 0.00497058779001236, 0.016748474910855293, 0.01831093430519104, 0.014764565043151379, 0.0071623963303864, 0.016712689772248268, 0.020789453759789467, 0.044810667634010315, 0.037012726068496704, 0.016326630488038063, 0.017604265362024307, 0.06780114024877548, 0.04753752797842026, 0.004732648376375437, 0.01242741197347641, 0.005820427089929581]","[2.478314395432224, 5.901419983775894, 12.313505628056125, 5.170873657331619, 7.909103658570975, 12.06605621833321, 7.478664929902375, 26.56616467794046, 9.378491340515255, 15.967243729409295, 8.667481821392954, 3.925394288384014, 3.327740353166441, 3.3056920523558015, 1.5359923498781343, 3.108469962156428, 5.082414562863749, 5.309057303121993, 6.469079658120623, 29.20485020345292, 18.035793016578747, 10.955666538019175]"
11,"[0.17809416353702545, 0.3488626778125763, 0.009784736670553684, 0.10326061397790909, 0.013891443610191345, 0.025306740775704384, 0.02045314386487007, 0.34893593192100525, 0.09883881360292435, 0.0708424523472786, 0.030750436708331108, 0.07430100440979004, 0.019236084073781967, 0.2328336238861084, 0.05122425779700279, 0.05673028528690338, 0.05384638532996178, 0.1680232733488083, 0.16458331048488617, 0.09027349203824997, 0.08687108755111694, 0.06979264318943024]","[0.07982279360294342, 0.0727575421333313, 0.006910250056535006, 0.02077094465494156, 0.0028948839753866196, 0.004223688505589962, 0.004641231149435043, 0.011725696735084057, 0.017191218212246895, 0.025194084271788597, 0.017760278657078743, 0.008904950693249702, 0.033871714025735855, 0.05067820101976395, 0.02742723561823368, 0.03222675248980522, 0.03707993030548096, 0.10709197074174881, 0.05920654162764549, 0.02166169136762619, 0.015019230544567108, 0.005718768574297428]","[2.2311191515409243, 4.794866175842919, 1.4159743266164853, 4.971397097885129, 4.798618434556123, 5.991621006665489, 4.406835860213457, 29.758225869595105, 5.749378105881544, 2.8118685157612715, 1.7314163421684186, 8.343786166734542, 0.567909969338024, 4.594354558783683, 1.8676420223315835, 1.7603475654225393, 1.4521706186163594, 1.5689623805130517, 2.779816316919223, 4.167425825905978, 5.78399055087018, 12.204138405444134]"
12,"[0.07888168841600418, 0.16970501840114594, 0.028282923623919487, 0.18222016096115112, 0.06310313940048218, 0.0651477575302124, 0.04718305915594101, 0.13969072699546814, 0.41530841588974, 0.43132922053337097, 0.04673478379845619, 0.4048786759376526, 0.09030238538980484, 0.02165096253156662, 0.054765574634075165, 0.02477617934346199, 0.046314679086208344, 0.13504861295223236, 0.16311827301979065, 0.052279431372880936, 0.13436514139175415, 0.05070289224386215]","[0.04050594940781593, 0.03542805835604668, 0.010467988438904285, 0.021540403366088867, 0.0036788154393434525, 0.005357506684958935, 0.004847819916903973, 0.003816317766904831, 0.01088365912437439, 0.012107566930353642, 0.023563791066408157, 0.014402756467461586, 0.013287759386003017, 0.018912049010396004, 0.05474230274558067, 0.01196262426674366, 0.02561195380985737, 0.10373590886592865, 0.09403817355632782, 0.012278297916054726, 0.04419946298003197, 0.012293810956180096]","[1.9474099377802352, 4.790130373379086, 2.7018489549344538, 8.459459085525806, 17.153113669584908, 12.160088892303783, 9.732840733505247, 36.603536583580215, 38.15889593231014, 35.624764497648954, 1.9833304270415093, 28.111193635214637, 6.795907629462875, 1.1448237321966026, 1.0004251170909388, 2.0711324531307294, 1.808322763270916, 1.3018501927502575, 1.7345963543420442, 4.257872852598075, 3.0399722605782884, 4.124261583701498]"
13,"[0.1242271289229393, 0.11251895874738693, 0.05410023406147957, 0.10674336552619934, 0.011950312182307243, 0.22826294600963593, 0.049823082983493805, 0.761051595211029, 0.06295949220657349, 0.14269883930683136, 0.043362900614738464, 0.16948644816875458, 0.028539756312966347, 0.1724369078874588, 0.07664906978607178, 0.2026849240064621, 0.08131591975688934, 0.2727619409561157, 0.1741190403699875, 0.024409258738160133, 0.006876808125525713, 0.3622373938560486]","[0.022421253845095634, 0.02443765662610531, 0.0079644238576293, 0.007400438189506531, 0.0038598135579377413, 0.0072680930607020855, 0.004005508031696081, 0.013205889612436295, 0.04953611642122269, 0.021761514246463776, 0.027532152831554413, 0.011435643769800663, 0.03047863580286503, 0.05658299848437309, 0.02993755228817463, 0.1323486566543579, 0.024728691205382347, 0.08243506401777267, 0.02179090864956379, 0.003241024212911725, 0.001765033113770187, 0.015649132430553436]","[5.540596872110808, 4.604326857886593, 6.792736678580429, 14.423925015353328, 3.0960853427055612, 31.406167216519666, 12.438642636399074, 57.629710496317415, 1.2709815939385962, 6.557394751609245, 1.5749912794701815, 14.820892603907067, 0.9363856209825367, 3.047503888205604, 2.5602984856029214, 1.5314467795150695, 3.288322826369009, 3.308809718365832, 7.990444233883427, 7.531341062161007, 3.89613547296943, 23.14744254760185]"
14,"[0.021814832463860512, 0.010399915277957916, 0.009789727628231049, 0.006591044366359711, 0.01299477368593216, 0.27299997210502625, 0.14852267503738403, 0.10470163077116013, 0.1491101235151291, 0.10491631925106049, 0.05743200704455376, 0.051156748086214066, 0.08606705814599991, 0.11188596487045288, 0.048905543982982635, 0.21762080490589142, 0.426396906375885, 0.01124882884323597, 0.00826280377805233, 0.006847735960036516, 0.011906824074685574, 0.5593631267547607]","[0.006203658878803253, 0.005122288595885038, 0.005963602103292942, 0.00437682680785656, 0.0029429220594465733, 0.013348838314414024, 0.0034234069753438234, 0.03395627811551094, 0.04002627730369568, 0.010564462281763554, 0.014986805617809296, 0.033112913370132446, 0.06472663581371307, 0.05415976420044899, 0.025220701470971107, 0.12057332694530487, 0.08269286155700684, 0.014966953545808792, 0.0021438191179186106, 0.005884881131350994, 0.003930188715457916, 0.0069916220381855965]","[3.516446163472613, 2.030325914536059, 1.6415796122322484, 1.5058956307177958, 4.415602392261748, 20.45121572940485, 43.38446352042834, 3.083424821029879, 3.725305813072992, 9.931060990408168, 3.8321713451935002, 1.5449183680816498, 1.3297007802739167, 2.0658502953660447, 1.9391032418060479, 1.8048834714879332, 5.156393168011671, 0.7515777214653003, 3.8542448422955173, 1.1636150004043462, 3.0295807496099534, 80.00477195416612]"
15,"[0.016688430681824684, 0.006190347019582987, 0.008471263572573662, 0.004657544195652008, 0.013431038707494736, 0.2206323742866516, 0.11878874152898788, 0.09750378876924515, 0.21375635266304016, 0.375142365694046, 0.01929205283522606, 0.05779086798429489, 0.023482002317905426, 0.06435666978359222, 0.048965200781822205, 0.09933426231145859, 0.22788245975971222, 0.0784192830324173, 0.09528528153896332, 0.03563632071018219, 0.04779210314154625, 0.6122157573699951]","[0.0030590067617595196, 0.004326649941504002, 0.001769278198480606, 0.0038950250018388033, 0.001911440398544073, 0.016704298555850983, 0.010541616007685661, 0.03609209880232811, 0.01471320353448391, 0.013293075375258923, 0.022779081016778946, 0.012969995848834515, 0.04705449566245079, 0.02780747041106224, 0.0195981003344059, 0.06492610275745392, 0.04799460619688034, 0.013366012834012508, 0.017204880714416504, 0.0027320145163685083, 0.003658497240394354, 0.03990058973431587]","[5.4555063069640335, 1.4307482933160844, 4.787977142231496, 1.1957674709284862, 7.026658386902901, 13.208119667459556, 11.268551372235681, 2.701527259560635, 14.528199257357587, 28.22088607067264, 0.8469197164282282, 4.455735272227399, 0.49903844441040146, 2.3143662056362433, 2.498466685358285, 1.5299588007391125, 4.74808479154736, 5.867066267725231, 5.538270396674173, 13.043971946954098, 13.063315345399763, 15.34352653548548]"
16,"[0.2654264271259308, 0.36324766278266907, 0.2718677520751953, 0.2551356256008148, 0.005279657896608114, 0.17006777226924896, 0.011028647422790527, 0.45163801312446594, 0.1389332115650177, 0.11027713865041733, 0.05405391380190849, 0.04860507324337959, 0.0347653292119503, 0.11281604319810867, 0.041679829359054565, 0.05246967449784279, 0.11205155402421951, 0.047766637057065964, 0.012322571128606796, 0.19937792420387268, 0.018348511308431625, 0.5272350311279297]","[0.06766199320554733, 0.07205209136009216, 0.013131807558238506, 0.0028797441627830267, 0.0025799127761274576, 0.01274832058697939, 0.0037948940880596638, 0.016950037330389023, 0.026439828798174858, 0.031597282737493515, 0.0221641156822443, 0.029287049546837807, 0.010683398693799973, 0.048254575580358505, 0.03037051111459732, 0.025102604180574417, 0.05368708446621895, 0.009172428399324417, 0.003788682399317622, 0.006627656519412994, 0.004397075157612562, 0.018752463161945343]","[3.922828970166512, 5.04145897677389, 20.702995445941756, 88.59662913744673, 2.0464482154055887, 13.340405985942116, 2.906180559160083, 26.645251825772842, 5.254694068768262, 3.4900829785455523, 2.438803089500708, 1.6596097591069088, 3.254145072029006, 2.3379346277791986, 1.3723782652779104, 2.0902084150474836, 2.087123097450463, 5.207632589487877, 3.2524687555827345, 30.08271832130664, 4.17289008050391, 28.11550816416777]"
17,"[0.2401685118675232, 0.20089077949523926, 0.037262145429849625, 0.048721253871917725, 0.016494620591402054, 0.1538936048746109, 0.15731464326381683, 0.2148323357105255, 0.1560017168521881, 0.40077677369117737, 0.048954956233501434, 0.01909506507217884, 0.027596212923526764, 0.10786420106887817, 0.029676349833607674, 0.11837892979383469, 1.8896167278289795, 0.11447617411613464, 0.19345898926258087, 0.06347773224115372, 0.02783951163291931, 0.13577543199062347]","[0.010257418267428875, 0.017203044146299362, 0.004987921565771103, 0.004809958394616842, 0.0026752459816634655, 0.005057735368609428, 0.003866074373945594, 0.012940794229507446, 0.012525895610451698, 0.031098198145627975, 0.014663657173514366, 0.010730310343205929, 0.04172130301594734, 0.03758084774017334, 0.024667570367455482, 0.071512371301651, 0.11629219353199005, 0.023373357951641083, 0.025587772950530052, 0.0074867866933345795, 0.0031669524032622576, 0.008191220462322235]","[23.414128741356652, 11.677629714067434, 7.47047541516205, 10.12924642476015, 6.165646338489485, 30.427373845959508, 40.69105455497652, 16.601170832364165, 12.454336336798077, 12.887459646838789, 3.3385229656026283, 1.7795445296015313, 0.6614417798259686, 2.870190736904879, 1.2030511879175743, 1.6553629482441967, 16.24886994077704, 4.897720488129395, 7.560602856551975, 8.47863507286342, 8.790631524566649, 16.575726732684075]"
18,"[0.017331108450889587, 0.00802167784422636, 0.021715480834245682, 0.01044356357306242, 0.01154656894505024, 0.5601072907447815, 0.2305079996585846, 0.08726517856121063, 0.07731505483388901, 0.15291737020015717, 0.008498935028910637, 0.04444463178515434, 0.04698541387915611, 0.07640373706817627, 0.10604066401720047, 0.07559213042259216, 0.19301030039787292, 0.10686285048723221, 0.11515102535486221, 0.029967283830046654, 0.06068579852581024, 0.3432149589061737]","[0.0037994354497641325, 0.009200355038046837, 0.0029469782020896673, 0.003916577901691198, 0.004490705672651529, 0.010744228027760983, 0.009521188214421272, 0.036883026361465454, 0.025910209864377975, 0.0153783755376935, 0.014595437794923782, 0.03763123229146004, 0.016366884112358093, 0.010713706724345684, 0.053780727088451385, 0.05715752765536308, 0.09019336849451065, 0.018464557826519012, 0.034706518054008484, 0.0021392684429883957, 0.005239476915448904, 0.01120744924992323]","[4.56149569588437, 0.8718878577026414, 7.368728013952561, 2.666502195335585, 2.571214812711738, 52.13099436251482, 24.210003464635385, 2.365998324160929, 2.9839609651399908, 9.943662113423212, 0.5823007948323772, 1.1810570390287358, 2.870761078077102, 7.131400833901626, 1.9717223949538445, 1.3225227458819129, 2.139961103788023, 5.787457868812571, 3.3178501276235823, 14.008192346438127, 11.58241547870449, 30.62382449856061]"
19,"[0.10605902969837189, 0.13945439457893372, 0.07194529473781586, 0.11086338758468628, 0.005444091744720936, 0.08851911872625351, 0.03547978028655052, 0.2023976445198059, 0.08021230250597, 0.06660501658916473, 0.04301553592085838, 0.06862683594226837, 0.04914681985974312, 0.11545024812221527, 0.0739314928650856, 0.0863259956240654, 0.03837861865758896, 0.2727403938770294, 0.19721631705760956, 0.12910638749599457, 0.12745456397533417, 0.19559024274349213]","[0.017412904649972916, 0.02298271469771862, 0.005943446885794401, 0.010537166148424149, 0.004615203943103552, 0.004081597551703453, 0.0024330629967153072, 0.012540461495518684, 0.030032142996788025, 0.017864800989627838, 0.01448275987058878, 0.06146032735705376, 0.03494597226381302, 0.03702559322118759, 0.021517235785722733, 0.017605343833565712, 0.032240789383649826, 0.027007585391402245, 0.04118821397423744, 0.021053068339824677, 0.025046467781066895, 0.0054259835742414]","[6.090829291857223, 6.067794706287533, 12.104978158343489, 10.521176758825815, 1.1795993875538224, 21.687370595689938, 14.582351683638716, 16.139569073445376, 2.6708817454201923, 3.728282035038346, 2.9701200810636403, 1.1166038140926386, 1.4063657891308765, 3.1181201455038354, 3.435919632118413, 4.90339731164349, 1.1903746586630348, 10.098658948010037, 4.788173558119445, 6.132426181877379, 5.088724090335784, 36.04696550723292]"
20,"[0.020493950694799423, 0.03890790417790413, 0.021426904946565628, 0.007996944710612297, 0.012289885431528091, 0.25096428394317627, 0.09801486879587173, 0.5710070133209229, 0.12424620240926743, 0.31259283423423767, 0.029146218672394753, 0.04688142240047455, 0.03393631801009178, 0.11745725572109222, 0.05593287944793701, 0.16909320652484894, 0.32803696393966675, 0.06273023039102554, 0.020937848836183548, 0.03791632130742073, 0.02950664609670639, 0.3456217050552368]","[0.012615720741450787, 0.006452865432947874, 0.0036362248938530684, 0.003625227604061365, 0.0016001977492123842, 0.01873764395713806, 0.005440786946564913, 0.029060030356049538, 0.05515916272997856, 0.027154890820384026, 0.010613818652927876, 0.016345594078302383, 0.016252106055617332, 0.018946006894111633, 0.03744962066411972, 0.08366866409778595, 0.18903902173042297, 0.009844757616519928, 0.005047704558819532, 0.005929790437221527, 0.002774059772491455, 0.01117471419274807]","[1.6244771991079008, 6.029554557149623, 5.892623688591755, 2.2059152097521464, 7.680229170161726, 13.393588036855189, 18.01483310383147, 19.64922287846317, 2.252503414844994, 11.511474537013695, 2.746063375065733, 2.8681381769235483, 2.0881181733589615, 6.199578432413514, 1.4935499600807973, 2.020986092561785, 1.7352870372311822, 6.371942594682221, 4.147994121327917, 6.39420932473743, 10.636629530951204, 30.92890780862486]"
