,District,Latitude,Longitude,"Season(SA = Summer Autumn, WS = Winter Spring)","Rice Crop Intensity(D=Double, T=Triple)",Date of Harvest,Field size (ha),Rice Yield (kg/ha),min_vv,max_vv,range_vv,mean_vv,correlation_vv,permutation_entropy_vv,min_vh,max_vh,range_vh,mean_vh,correlation_vh,permutation_entropy_vh,min_vv_by_vh,max_vv_by_vh,range_vv_by_vh,mean_vv_by_vh,correlation_vv_by_vh,permutation_entropy_vv_by_vh
12,Chau_Phu,10.534614999999999,105.13491599999999,SA,T,28-07-2022,2.56,6000,0.01757262833416462,0.2999173104763031,0.2823446821421385,0.11544291240473588,0.21043178312207678,0.44753405581953026,0.0032368232496082783,0.07654047757387161,0.07330365432426333,0.02621024403682289,0.2958204469938317,0.42535437039320606,0.9720713339465777,47.066202708814465,46.094131374867885,8.389889074096402,0.41345718843190404,0.4364442131063681
13,Chau_Phu,10.521024,105.146349,SA,T,28-07-2022,1.5,6000,0.004622715059667826,0.2887151539325714,0.2840924388729036,0.10029619584868972,0.38765032207328476,0.44753405581953026,0.0025878737214952707,0.04157464951276779,0.03898677579127252,0.021374173355676856,0.6174362046492898,0.42535437039320606,0.4797469489796974,61.040495345274195,60.5607483962945,8.335862736893922,0.24211591082145473,0.4364442131063681
14,Chau_Phu,10.546679,105.126512,SA,D,28-07-2022,1.74,6400,0.025284739211201668,0.38428881764411926,0.3590040784329176,0.11509271974985798,0.12477558292555038,0.44753405581953026,0.0027562619652599096,0.07740806043148041,0.0746517984662205,0.024209153964572277,0.3995216229789252,0.44753405581953026,0.9959700798403602,25.021442796135005,24.025472716294644,6.354449101735835,0.07398779965602899,0.44753405581953026
15,Chau_Phu,10.505349,105.16508700000001,SA,T,28-07-2022,1.7,6000,0.010150477290153503,0.742270290851593,0.7321198135614395,0.16471711521674143,0.16970039833217673,0.3860676879436173,0.0031751119531691074,0.052207887172698975,0.04903277521952987,0.022795694586085647,0.30188838489325887,0.4011181887686231,1.0735496820184238,48.052023410030436,46.97847372801201,10.948548793463278,0.6151285589445125,0.4011181887686231
16,Chau_Phu,10.51191,105.170596,SA,T,28-07-2022,1.7,6500,0.020138541236519814,0.7700813412666321,0.7499428000301123,0.13520451733156255,-0.09453853376516266,0.3860676879436173,0.003922455012798309,0.12003854662179947,0.11611609160900116,0.028266546978174073,0.4484307020099858,0.4011181887686231,0.9162780454287067,31.11259953569762,30.19632149026891,7.412401649540042,0.164208139183096,0.4011181887686231
17,Chau_Phu,10.522164,105.17866399999998,SA,T,28-07-2022,3.6,5500,0.009599965997040272,0.47353655099868774,0.4639365850016475,0.12036165040141593,0.17257526864488226,0.4364442131063681,0.004730186425149441,0.07882465422153473,0.07409446779638529,0.027361328228532027,0.31455917448175214,0.44753405581953026,0.6335855472041558,34.191587751838505,33.55800220463435,6.438771417099294,0.4326118390725182,0.44753405581953026
18,Chau_Phu,10.548566000000001,105.198194,SA,T,05-08-2022,2.7,6400,0.03439946845173836,0.36496734619140625,0.3305678777396679,0.10309640954559048,0.17323692727080534,0.44753405581953026,0.004139550030231476,0.07086939364671707,0.0667298436164856,0.02958059396284322,0.09226244504214413,0.44753405581953026,1.2380215282435985,20.546296456499004,19.308274928255404,4.320361333364613,0.07274095056296133,0.44753405581953026
19,Chau_Phu,10.557257,105.1886,SA,T,05-08-2022,1.8,5500,0.05007144436240196,0.5717151761054993,0.5216437317430973,0.2124118086261054,0.054068842363530004,0.44753405581953026,0.01261723693460226,0.08085735142230988,0.06824011448770761,0.04001451535926511,0.27392608334697305,0.44753405581953026,1.2867571992034923,15.727372453630116,14.440615254426623,6.588364943413737,-0.07515181110388952,0.44753405581953026
20,Chau_Phu,10.576126,105.183375,SA,T,05-08-2022,1.5,5500,0.03935595974326134,0.5022101998329163,0.4628542400896549,0.15044554990405837,0.25622191859005217,0.4364442131063681,0.009154683910310268,0.08338457345962524,0.07422988954931498,0.03270108567085117,0.18483090944568503,0.4364442131063681,1.2093431166594186,18.020554912440957,16.81121179578154,5.549841669855475,0.5499715795249513,0.44753405581953026
21,Chau_Phu,10.56984,105.19093799999999,SA,T,05-08-2022,2.3,6500,0.008628391660749912,0.7546287178993225,0.7460003262385726,0.1528298657697936,-0.07670207373169648,0.42535437039320606,0.0032843290828168392,0.06445562839508057,0.06117129931226373,0.028075872512999922,0.5726642949298066,0.44753405581953026,0.8368663571564641,50.39100001117813,49.55413365402166,8.224882209388431,0.14585249015173474,0.40317468496688175
22,Chau_Phu,10.585739,105.193578,SA,T,05-08-2022,2.3,5500,0.007694561965763569,0.6026999950408936,0.59500543307513,0.12450456277777751,0.32843639843186806,0.4364442131063681,0.0028653296176344156,0.17117401957511902,0.1683086899574846,0.03574557364724266,0.6613504329943476,0.44753405581953026,0.8286926255886022,31.664513535447202,30.8358209098586,6.230779695146716,0.6839617782455929,0.44753405581953026
23,Chau_Phu,10.510542,105.248554,WS,T,01-04-2022,3.4,6800,0.007448888849467039,0.260375052690506,0.25292616384103894,0.10196073063310575,0.18717530755533396,0.43062854005092915,0.002219387562945485,0.07952112704515457,0.07730173948220909,0.02702083730731498,0.05241295332870977,0.43062854005092915,0.9325633492844143,25.24591715925036,24.313353809965946,6.396711875421355,0.5578449011732523,0.43062854005092915
24,Chau_Phu,10.50915,105.265098,WS,T,01-04-2022,2.43,7200,0.006852072197943926,0.4485529661178589,0.44170089391991496,0.16223076326687905,0.4893183994453672,0.43062854005092915,0.0013253274373710155,0.13666899502277374,0.13534366758540273,0.03983788680158217,0.30097865091849196,0.43062854005092915,0.9625445345397899,100.69811097601692,99.73556644147713,9.192036805152258,-0.04262640249719236,0.43062854005092915
25,Chau_Phu,10.501828999999999,105.27358500000001,WS,T,01-04-2022,3.5,8000,0.00954725407063961,0.22139915823936462,0.211851904168725,0.0923093045130372,0.2391723132724019,0.43062854005092915,0.0029463416431099176,0.08196466416120529,0.07901832251809537,0.022215722467411648,0.447371156647824,0.43062854005092915,0.9776379588438467,22.742629563802936,21.76499160495909,7.13814019738405,0.5197131138677826,0.43062854005092915
26,Chau_Phu,10.485464,105.251956,WS,T,02-04-2022,2.0,7040,0.007960321381688118,0.5245270133018494,0.5165666919201612,0.10753709594295784,0.06659617907764014,0.43062854005092915,0.0019238991662859917,0.06722024083137512,0.06529634166508913,0.02191173378378153,0.04715318129430242,0.43062854005092915,1.1391239315976407,52.0190469245097,50.879922992912064,8.374808581150752,0.38309035657822166,0.43062854005092915
27,Chau_Phu,10.494453,105.241281,WS,T,01-04-2022,4.3,7600,0.018802030012011528,0.29541245102882385,0.2766104210168123,0.1023900132118301,-0.1770892064445062,0.43062854005092915,0.003392654936760664,0.07844690978527069,0.07505425484851003,0.029918660536747087,0.2497759322145123,0.43062854005092915,0.904381814892579,37.231980537754175,36.327598722861595,6.776596310176486,-0.03118471316136244,0.43062854005092915
28,Chau_Phu,10.50203,105.222373,WS,T,01-04-2022,3.5,7760,0.0036079278215765953,0.5077502727508545,0.5041423449292779,0.15806233523074875,-0.009545626776581127,0.43062854005092915,0.0049344622530043125,0.13563871383666992,0.1307042515836656,0.03670853624035689,0.29366274536876313,0.43062854005092915,0.728903865079566,37.44005641080615,36.711152545726584,6.66736403091086,-0.11757651435707418,0.43062854005092915
29,Chau_Phu,10.48195,105.23844799999999,WS,T,01-04-2022,2.0,6400,0.009541983716189861,0.29111582040786743,0.28157383669167757,0.12243718361820687,0.038924025486808116,0.43062854005092915,0.002212048973888159,0.10995272547006607,0.10774067649617791,0.0348503979515623,0.3994741733769452,0.43062854005092915,0.5584521149293428,22.859147914314338,22.300695799384997,5.992231040049921,0.23966302431180245,0.43062854005092915
30,Chau_Phu,10.476738000000001,105.227333,WS,T,03-04-2022,4.0,7200,0.006091191433370113,0.3919470012187958,0.38585580978542566,0.11924955261532556,-0.14113567246340933,0.43062854005092915,0.003552042180672288,0.14131537079811096,0.13776332861743867,0.023716134029779245,0.2834915920577177,0.43062854005092915,1.3861694093560677,102.51227309851679,101.12610368916071,10.77614272557958,0.01653328019052894,0.43062854005092915
31,Chau_Phu,10.474439,105.216928,WS,T,04-04-2022,7.0,6800,0.009186730720102787,0.6095528602600098,0.600366129539907,0.1469923838211054,-0.06349098511575271,0.43062854005092915,0.002522225258871913,0.10000186413526535,0.09747963887639344,0.031659264329143545,0.17978129195801404,0.43062854005092915,1.2761946428570343,23.124965728054207,21.84877108519717,6.7981005100272025,0.10243446273349212,0.418234009959748
32,Chau_Phu,10.482003,105.20386599999999,WS,T,01-04-2022,3.0,7200,0.006668491289019585,0.3928619623184204,0.3861934710294008,0.1184801585464315,0.051214996694125194,0.43062854005092915,0.002336894627660513,0.17532089352607727,0.17298399889841676,0.03259497599422254,0.46400554356458323,0.43062854005092915,0.5689751381765342,38.68810651589007,38.119131377713536,6.997643947140259,0.06576218376985753,0.43062854005092915
33,Chau_Phu,10.468679,105.203699,WS,T,01-04-2022,1.3,8000,0.011289973743259907,0.3640655279159546,0.3527755541726947,0.13079823346131228,0.25261724656871315,0.43062854005092915,0.0012658849591389298,0.09702181071043015,0.09575592575129122,0.03106375854060223,0.4356279562755611,0.418234009959748,1.6653810376602427,28.911595448061924,27.24621441040168,7.842527938761894,0.47476637626276225,0.418234009959748
34,Chau_Phu,10.467721000000001,105.19246399999999,WS,D,12-04-2022,1.95,7200,0.0035822584759444,0.25381800532341003,0.25023574684746563,0.08591118314176459,0.32246212175349903,0.43062854005092915,0.00421494897454977,0.07559332996606827,0.0713783809915185,0.02305647743527185,0.6099394280124258,0.418234009959748,0.7123827225156102,11.663761500596467,10.951378778080857,4.3416420201390045,0.09501166771883764,0.43062854005092915
35,Chau_Phu,10.557185,105.227883,WS,D,12-04-2022,2.95,7200,0.0054304273799061775,0.43359726667404175,0.42816683929413557,0.10355659097862932,0.02161636050961434,0.46274603896653116,0.0023395302705466747,0.15390263497829437,0.1515631047077477,0.02311024539029369,0.344315267234116,0.46274603896653116,1.0337697396536376,31.340640662722343,30.306870923068704,7.218269561765078,0.26590421768189043,0.46274603896653116
36,Chau_Phu,10.550361,105.218667,WS,D,06-04-2022,3.03,7040,0.004734385292977095,0.40507030487060547,0.4003359195776284,0.10672438189458962,0.2803999494895169,0.46274603896653116,0.0025617366190999746,0.0797523781657219,0.07719064154662192,0.0201957338453772,0.5347007096741011,0.45271237174986073,1.269539423162038,51.273023980872715,50.00348455771068,9.197501245287533,0.3493395073537513,0.46274603896653116
37,Chau_Phu,10.540457,105.207852,WS,D,06-04-2022,1.2,6400,0.0070459842681884766,0.7189041376113892,0.7118581533432007,0.14577881324415407,0.24471964819161485,0.44753405581953026,0.004845724906772375,0.0496378056704998,0.044792080763727427,0.020004808941545587,0.06579486005849867,0.44753405581953026,0.8618754641301914,35.356111040597476,34.49423557646728,8.978174747009554,0.5312244441408425,0.44753405581953026
38,Chau_Phu,10.533759,105.243145,WS,T,10-04-2022,2.8,8000,0.011523536406457424,0.3211342692375183,0.3096107328310609,0.11136757745407522,0.22756919036195764,0.44753405581953026,0.0030029863119125366,0.12271540611982346,0.11971241980791092,0.03221451504699265,0.11968872352201322,0.44753405581953026,0.9008257325040883,30.772687470101282,29.871861737597193,5.914456075337449,0.5740672592409692,0.44753405581953026
39,Chau_Phu,10.539297,105.225673,WS,T,10-04-2022,2.0,8000,0.009696470573544502,0.7243634462356567,0.7146669756621122,0.14095376922677344,0.03319278511382792,0.46274603896653116,0.002505799289792776,0.08028620481491089,0.07778040552511811,0.02464830593313449,0.29176344142632943,0.46274603896653116,1.287841532793013,169.94220391268567,168.65436237989266,12.237016092476818,0.031174577075272977,0.46274603896653116
40,Chau_Phu,10.527277,105.237319,WS,T,10-04-2022,2.9,6880,0.007184397429227829,0.6303033232688904,0.6231189258396626,0.11559118445962667,0.060967230746433926,0.4553302765040236,0.00221863086335361,0.08858680725097656,0.08636817638762295,0.027109962515532972,0.28709440481205795,0.4553302765040236,1.0170509404649324,13.230009228597796,12.212958288132864,4.663445222611534,0.28442323430615735,0.4553302765040236
41,Chau_Phu,10.522821,105.229739,WS,T,10-04-2022,5.4,6400,0.007999751716852188,0.3102834224700928,0.3022836707532406,0.09399807587265968,0.22158548887887916,0.4553302765040236,0.0025168894790112972,0.135297492146492,0.1327806026674807,0.03633652999997139,0.36575692146231775,0.43425957534901555,0.6781626433915979,49.792285299878294,49.1141226564867,5.060450467548111,0.11740264766201,0.4553302765040236
42,Chau_Phu,10.536277,105.29308700000001,WS,T,01-04-2022,2.0,7760,0.00750689534470439,0.3919382095336914,0.384431314188987,0.11631263891020073,0.17583514752098214,0.46274603896653116,0.002994185546413064,0.07633302360773087,0.0733388380613178,0.0314529227773444,0.30002056282159645,0.46274603896653116,0.7076446577373364,16.46594521874596,15.758300561008625,4.092084624555805,0.1082412007090962,0.46274603896653116
43,Chau_Phu,10.542997999999999,105.261159,WS,D,01-04-2022,4.9,7040,0.01675267145037651,0.2670390009880066,0.2502863295376301,0.11359732569410251,0.3955704046830934,0.46274603896653116,0.004104378633201122,0.1488858014345169,0.14478142280131578,0.034976423932955816,0.5935371865527709,0.45271237174986073,0.933970541308415,25.13907766210492,24.205107120796505,5.435401801917928,-0.01577723014688595,0.46274603896653116
44,Chau_Phu,10.524082,105.26890700000001,WS,D,01-04-2022,2.1,6400,0.014928107149899006,0.37044447660446167,0.35551636945456266,0.12239274520426989,0.4198885673884959,0.4553302765040236,0.0017218797001987696,0.05707381293177605,0.05535193323157728,0.019176287492737174,0.3164141974222356,0.4553302765040236,0.7745921595037332,82.44786196640433,81.67326980690059,9.679548334861138,-0.04355239013340865,0.4553302765040236
45,Chau_Phu,10.549477,105.273725,WS,D,01-04-2022,1.55,7200,0.006258189212530851,0.4160054624080658,0.40974727319553494,0.12469371338374913,0.29609096632560244,0.46274603896653116,0.0028502028435468674,0.12588460743427277,0.1230344045907259,0.035650424695072264,0.4222211129248918,0.46274603896653116,0.730561056849006,29.283484480298718,28.552923423449712,5.460116948831076,0.4665704149351014,0.46274603896653116
46,Chau_Phu,10.524439,105.254678,WS,D,01-04-2022,4.0,6800,0.008764487691223621,0.25243517756462097,0.24367068987339735,0.0887686737254262,-0.10700598838543238,0.4447949259265196,0.0025538564659655094,0.057007547467947006,0.0544536910019815,0.024034513644874096,0.3990833145068315,0.4553302765040236,1.339445631139788,18.2711252282042,16.93167959706441,5.609068970458997,0.2796402122102104,0.4553302765040236
47,Chau_Phu,10.445962,105.12316399999999,WS,D,07-04-2022,3.0,7200,0.012369782663881779,0.5441558957099915,0.5317861130461097,0.1301487530581653,0.048868723258197536,0.43062854005092915,0.0013102161465212703,0.1564224809408188,0.15511226479429752,0.02286739482819526,0.3819129851582918,0.418234009959748,1.207800923202499,62.092853151588564,60.885052228386066,12.99606889413078,0.24446236024537962,0.43062854005092915
48,Chau_Phu,10.46658,105.139698,WS,D,06-04-2022,3.0,7600,0.008148007094860077,0.29584139585494995,0.2876933887600899,0.10603199729865248,-0.08282320388558559,0.43062854005092915,0.00228360784240067,0.06756403297185898,0.06528042512945831,0.020231794513000004,0.4368852172918028,0.43062854005092915,0.6640273468643106,32.49180614604254,31.82777879917823,7.72649431406636,0.2955289250389538,0.43062854005092915
49,Chau_Phu,10.498550999999999,105.16751299999999,WS,T,04-04-2022,1.4,7200,0.011195246130228043,0.33480462431907654,0.3236093781888485,0.11832764219831336,-0.00211827783182184,0.43062854005092915,0.00268858321942389,0.0785081684589386,0.07581958523951471,0.027312026602554728,0.2671046754348343,0.43062854005092915,1.1189499676501513,35.1836866692262,34.064736701576045,6.932023874527842,-0.0026057749913224173,0.418234009959748
50,Chau_Phu,10.522871,105.184845,WS,T,03-04-2022,2.5,7040,0.0055159623734653,0.23955038189888,0.2340344195254147,0.08772576963528991,0.1295499782560185,0.4553302765040236,0.003132136771455407,0.1305973380804062,0.12746520130895078,0.029408718822523952,0.3311243188470042,0.4447949259265196,0.7468710619224497,19.10234337469095,18.3554723127685,4.565328797982607,0.1614409491376703,0.4553302765040236
51,Chau_Phu,10.527792,105.204924,WS,T,03-04-2022,3.2,7200,0.007107738871127367,0.28665515780448914,0.27954741893336177,0.0986279428191483,0.11260249590184064,0.4447949259265196,0.0013965129619464278,0.1108250617980957,0.10942854883614928,0.02610701465047896,0.2624857897791274,0.4553302765040236,0.5993469531311488,76.04742658509423,75.44807963196308,11.706670610671821,0.48479232293491764,0.4553302765040236
52,Chau_Phu,10.514911999999999,105.21630800000001,WS,D,03-04-2022,2.0,7040,0.004891323857009411,0.20589561760425568,0.20100429374724627,0.067029631273313,0.241550476828285,0.43062854005092915,0.0024520140141248703,0.14892345666885376,0.1464714426547289,0.019864623498340898,0.18908156822287225,0.418234009959748,1.058009918667884,39.73979096045807,38.68178104179019,6.289620757587471,0.26678682251656705,0.418234009959748
53,Chau_Phu,10.505489,105.203926,WS,D,03-04-2022,1.4,7200,0.0043568178080022335,0.3401324152946472,0.335775597486645,0.10173054670237681,0.035782518599589884,0.43062854005092915,0.0025900197215378284,0.09531951695680618,0.09272949723526835,0.023902341871607034,0.23499399341392627,0.43062854005092915,0.6835281226240993,32.012926676703735,31.329398554079635,8.080644787978049,0.17285703096482125,0.43062854005092915
54,Chau_Phu,10.464233,105.18318899999998,WS,T,03-04-2022,3.7,6400,0.007549603004008532,0.4280080497264862,0.4204584467224777,0.09533410462212157,-0.007819426783073898,0.43062854005092915,0.0025689692702144384,0.15061335265636444,0.14804438338615,0.022531547700054944,0.3717863838503352,0.43062854005092915,1.3135629801698563,40.34989601061457,39.036333030444716,7.551224177533319,0.23903159063632942,0.43062854005092915
55,Chau_Phu,10.461453,105.172294,WS,D,03-04-2022,2.25,6400,0.004809689708054066,0.23943723738193512,0.23462754767388105,0.07552749367261474,0.2507901497384591,0.4058394798685669,0.0033674673177301884,0.06400617212057114,0.06063870480284095,0.0219465893777934,0.4461569044067715,0.43062854005092915,0.759386917755424,18.92851603398473,18.169129116229307,4.5686675352480215,0.4046712539919042,0.43062854005092915
56,Chau_Phu,10.467778,105.163448,WS,D,03-04-2022,4.9,6960,0.005911488085985184,0.2672847509384155,0.26137326285243034,0.07885267581282691,-0.07334777671134075,0.43062854005092915,0.0019077392062172294,0.07981877774000168,0.07791103853378445,0.01624017438999462,0.3600685364456082,0.4058394798685669,0.9525059469608524,26.194817019965374,25.242311073004522,7.388094388966461,-0.01187637791672451,0.43062854005092915
57,Chau_Phu,10.458071,105.162504,WS,D,03-04-2022,2.0,6400,0.01004107017070055,0.224928617477417,0.21488754730671644,0.07990793930366635,0.32983292137963516,0.43062854005092915,0.002090037101879716,0.07998113334178925,0.07789109623990953,0.01923537408848378,0.5610538187703016,0.4058394798685669,1.2802682226941393,16.09083626191747,14.81056803922333,5.281840718588786,0.49575059845126296,0.43062854005092915
58,Chau_Phu,10.44784,105.141425,WS,D,03-04-2022,2.0,6400,0.006463457830250263,0.5283482074737549,0.5218847496435046,0.14174953661859035,0.19024429770276488,0.43062854005092915,0.0026252190582454205,0.11964619904756546,0.11702097998932004,0.030247716889293355,0.7748244600067784,0.418234009959748,1.2420046005138292,103.28611400515511,102.04410940464129,12.412852600099228,0.37484584732159143,0.401161241938056
59,Chau_Phu,10.513536,105.127422,WS,D,10-04-2022,2.4,6400,0.004604507703334093,0.3399154543876648,0.3353109466843307,0.07905782219445841,0.2707260809789278,0.43062854005092915,0.0019507970428094268,0.10694971680641174,0.10499891976360232,0.019446011098228733,0.07755548256124653,0.43062854005092915,0.2929622176260049,30.564836512957797,30.27187429533179,6.911167714868978,0.13370015416883355,0.43062854005092915
60,Chau_Phu,10.492507000000002,105.122386,WS,T,10-04-2022,3.4,6400,0.005648266524076462,0.35376501083374023,0.3481167443096638,0.0975262845062058,0.28124040374632364,0.43062854005092915,0.0012558259768411517,0.06988683342933655,0.0686310074524954,0.022659487964119762,0.4635358620066867,0.43062854005092915,1.046370814004498,19.42466381248291,18.37829299847841,5.973900326077952,0.32171956104536265,0.43062854005092915
61,Chau_Phu,10.475484,105.13593999999999,WS,T,10-04-2022,2.1,7200,0.0044249300844967365,0.3575651943683624,0.3531402642838657,0.0699987708252262,-0.03470340489238588,0.43062854005092915,0.0011328854598104954,0.08198139816522598,0.08084851270541549,0.01728661328723485,0.6353962548046668,0.418234009959748,1.172586972319061,99.98459055937056,98.81200358705149,9.25934204603795,0.009984720752912042,0.4058394798685669
62,Chau_Phu,10.455882,105.126628,WS,D,10-04-2022,1.9,6800,0.0048715597949922085,0.3961523473262787,0.3912807875312865,0.08588029789230363,0.21615466450039988,0.43062854005092915,0.0015962958568707108,0.07342491298913956,0.07182861713226885,0.016766052428548308,0.3291386888618024,0.43062854005092915,1.611447714045572,32.46377758256005,30.852329868514477,7.998703802564646,0.3654394642605918,0.43062854005092915
63,Chau_Phu,10.545098,105.112895,WS,D,10-04-2022,3.6,6400,0.01106643583625555,0.46182042360305786,0.4507539877668023,0.11183902982622385,0.3287165833614554,0.4553302765040236,0.0015689852880313993,0.09320128709077835,0.09163230180274695,0.02073638376314193,0.4019387203495961,0.4553302765040236,0.9718577615463682,153.27758547170694,152.30572771016057,16.87452129849395,0.204007765008125,0.4553302765040236
64,Chau_Phu,10.5263,105.091077,WS,T,10-04-2022,1.62,7200,0.007415578700602055,0.4717973470687866,0.46438176836818457,0.10923390258103609,0.054683109122924484,0.4553302765040236,0.0018232110887765884,0.0915898010134697,0.08976658992469311,0.027518004784360527,0.3777779752118904,0.4553302765040236,0.4202869788132785,65.67558728377273,65.25530030495945,9.25163348669201,-0.024483497131133968,0.4553302765040236
65,Chau_Phu,10.479303999999999,105.102943,WS,D,10-04-2022,2.9,6800,0.005752845201641321,0.5056196451187134,0.49986679991707206,0.10788953797468408,-0.09107033370083724,0.43062854005092915,0.003209702903404832,0.06818298995494843,0.0649732870515436,0.02065723508977416,0.29846543589802565,0.43062854005092915,0.7602704031959786,77.75440902068937,76.99413861749339,10.336276156686674,0.07780825075718407,0.43062854005092915
66,Chau_Phu,10.510203,105.11160100000001,WS,T,10-04-2022,2.1,7920,0.011511258780956268,0.33368152379989624,0.32217026501893997,0.10954127299853346,-0.03944119138989856,0.43062854005092915,0.0017889568116515875,0.06381954997777939,0.0620305931661278,0.023018837488383393,-0.07141140328496162,0.43062854005092915,0.7437759886799871,31.517387250425426,30.773611261745437,7.125447663466969,0.005553111090036079,0.43062854005092915
